2017-02-15 21:03:13,251 - logger1 - INFO - read parameters successful
2017-02-15 21:03:13,298 - logger1 - INFO - create input_data_dict successful
2017-02-15 21:03:13,298 - logger1 - INFO - feature_pos_dict: defaultdict(<function GeneticAlgorithm.create_feature_pos_dict.<locals>.<lambda> at 0x000000EC9BAC8730>, {'9': {'name': 'percent_change_volume_over_last_wek', 'pos': [(15, 16), (16, 18), (18, 19), (19, 27), (27, 31)]}, '8': {'name': 'percent_change_price', 'pos': [(0, 1), (1, 3), (3, 4), (4, 8), (8, 15)]}, '15': {'name': 'percent_return_next_dividend', 'pos': [(41, 42), (42, 44), (44, 44), (44, 46), (46, 56)]}, '14': {'name': 'days_to_next_dividend', 'pos': [(31, 32), (32, 34), (34, 34), (34, 41), (41, 41)]}})
2017-02-15 21:03:13,298 - logger1 - DEBUG - ============get_classification_result START!!============
2017-02-15 21:03:13,298 - logger1 - DEBUG - chromosome_bits: [1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]
2017-02-15 21:03:13,298 - logger1 - DEBUG - solution name: 0
2017-02-15 21:03:13,298 - logger1 - DEBUG - date:2011-01-14, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.89580899, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:CAT, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:CAT, feature_name:percent_return_next_dividend, data_feature_value:0.459866, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:CAT, feature_name:percent_change_volume_over_last_wek, data_feature_value:21.91217419, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:JPM, feature_name:percent_change_price, data_feature_value:-1.48197, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:JPM, feature_name:days_to_next_dividend, data_feature_value:66.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:JPM, feature_name:percent_return_next_dividend, data_feature_value:0.561293, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:JPM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-15.37901797, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:T, feature_name:percent_change_price, data_feature_value:-3.40829, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:T, feature_name:days_to_next_dividend, data_feature_value:9.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:T, feature_name:percent_return_next_dividend, data_feature_value:1.56421, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:T, feature_name:percent_change_volume_over_last_wek, data_feature_value:31.30540384, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:MMM, feature_name:percent_change_price, data_feature_value:-1.98408, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:MMM, feature_name:days_to_next_dividend, data_feature_value:19.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:MMM, feature_name:percent_return_next_dividend, data_feature_value:0.629003, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,129 - logger1 - DEBUG - date:2011-01-28, stock:MMM, feature_name:percent_change_volume_over_last_wek, data_feature_value:143.8973045, solution_feature_value:116.1, operator: 11 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:AA, feature_name:percent_change_price, data_feature_value:1.63831, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:AA, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:AA, feature_name:percent_return_next_dividend, data_feature_value:0.185989, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:AA, feature_name:percent_change_volume_over_last_wek, data_feature_value:9.355500109, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:KO, feature_name:percent_change_price, data_feature_value:-1.04979, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:KO, feature_name:days_to_next_dividend, data_feature_value:42.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:KO, feature_name:percent_return_next_dividend, data_feature_value:0.755506, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:KO, feature_name:percent_change_volume_over_last_wek, data_feature_value:17.05809178, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:XOM, feature_name:percent_change_price, data_feature_value:0.177552, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:XOM, feature_name:days_to_next_dividend, data_feature_value:31.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:XOM, feature_name:percent_return_next_dividend, data_feature_value:0.557033, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,145 - logger1 - DEBUG - date:2011-01-28, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:15.4447135, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:INTC, feature_name:percent_change_price, data_feature_value:2.0447, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:INTC, feature_name:days_to_next_dividend, data_feature_value:6.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:INTC, feature_name:percent_return_next_dividend, data_feature_value:0.83877, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:INTC, feature_name:percent_change_volume_over_last_wek, data_feature_value:48.83237884, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:PFE, feature_name:percent_change_price, data_feature_value:-0.981997, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:PFE, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:PFE, feature_name:percent_return_next_dividend, data_feature_value:1.10193, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:PFE, feature_name:percent_change_volume_over_last_wek, data_feature_value:73.58822173, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:AXP, feature_name:percent_change_price, data_feature_value:-4.7557, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:AXP, feature_name:days_to_next_dividend, data_feature_value:68.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:AXP, feature_name:percent_return_next_dividend, data_feature_value:0.410397, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:AXP, feature_name:percent_change_volume_over_last_wek, data_feature_value:32.4601012, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,160 - logger1 - DEBUG - date:2011-01-28, stock:PG, feature_name:percent_change_price, data_feature_value:-2.57967, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-01-28, stock:PG, feature_name:days_to_next_dividend, data_feature_value:89.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-01-28, stock:PG, feature_name:percent_return_next_dividend, data_feature_value:0.825545, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-01-28, stock:PG, feature_name:percent_change_volume_over_last_wek, data_feature_value:51.56060413, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:HPQ, feature_name:percent_change_price, data_feature_value:0.454076, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:HPQ, feature_name:days_to_next_dividend, data_feature_value:24.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:HPQ, feature_name:percent_return_next_dividend, data_feature_value:0.164372, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:HPQ, feature_name:percent_change_volume_over_last_wek, data_feature_value:-41.25129314, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:VZ, feature_name:percent_change_price, data_feature_value:0.853759, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:VZ, feature_name:days_to_next_dividend, data_feature_value:47.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:VZ, feature_name:percent_return_next_dividend, data_feature_value:1.33807, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:VZ, feature_name:percent_change_volume_over_last_wek, data_feature_value:-12.13016836, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,176 - logger1 - DEBUG - date:2011-02-18, stock:HD, feature_name:percent_change_price, data_feature_value:2.69549, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:HD, feature_name:days_to_next_dividend, data_feature_value:18.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:HD, feature_name:percent_return_next_dividend, data_feature_value:0.649688, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:HD, feature_name:percent_change_volume_over_last_wek, data_feature_value:-15.13269899, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CVX, feature_name:percent_change_price, data_feature_value:3.37173, solution_feature_value:3.3, operator: 01 is_satisfied:False
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CVX, feature_name:days_to_next_dividend, data_feature_value:89.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CVX, feature_name:percent_return_next_dividend, data_feature_value:0.739465, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CVX, feature_name:percent_change_volume_over_last_wek, data_feature_value:-27.80936849, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CSCO, feature_name:percent_change_price, data_feature_value:0.0530786, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CSCO, feature_name:days_to_next_dividend, data_feature_value:39.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CSCO, feature_name:percent_return_next_dividend, data_feature_value:0.318302, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:CSCO, feature_name:percent_change_volume_over_last_wek, data_feature_value:-60.98831052, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,192 - logger1 - DEBUG - date:2011-02-18, stock:KRFT, feature_name:percent_change_price, data_feature_value:0.782524, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:KRFT, feature_name:days_to_next_dividend, data_feature_value:39.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:KRFT, feature_name:percent_return_next_dividend, data_feature_value:0.938208, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:KRFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:-42.08612152, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:JNJ, feature_name:percent_change_price, data_feature_value:0.692042, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:JNJ, feature_name:days_to_next_dividend, data_feature_value:7.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:JNJ, feature_name:percent_return_next_dividend, data_feature_value:0.883652, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:JNJ, feature_name:percent_change_volume_over_last_wek, data_feature_value:-22.43449648, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:BA, feature_name:percent_change_price, data_feature_value:0.467675, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:BA, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:BA, feature_name:percent_return_next_dividend, data_feature_value:0.575027, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:BA, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.68647494, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,207 - logger1 - DEBUG - date:2011-02-18, stock:IBM, feature_name:percent_change_price, data_feature_value:0.401998, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:IBM, feature_name:days_to_next_dividend, data_feature_value:77.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:IBM, feature_name:percent_return_next_dividend, data_feature_value:0.454987, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:IBM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-45.02337001, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:BAC, feature_name:percent_change_price, data_feature_value:-0.13541, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:BAC, feature_name:days_to_next_dividend, data_feature_value:12.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:BAC, feature_name:percent_return_next_dividend, data_feature_value:0.0677966, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:BAC, feature_name:percent_change_volume_over_last_wek, data_feature_value:-38.58744486, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:WMT, feature_name:percent_change_price, data_feature_value:0.217155, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:WMT, feature_name:days_to_next_dividend, data_feature_value:19.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:WMT, feature_name:percent_return_next_dividend, data_feature_value:0.668111, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:WMT, feature_name:percent_change_volume_over_last_wek, data_feature_value:4.202418841, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,223 - logger1 - DEBUG - date:2011-02-18, stock:DIS, feature_name:percent_change_price, data_feature_value:0.85668, solution_feature_value:3.3, operator: 01 is_satisfied:True
